uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MS,SEPTICEMIA,HOSPITAL,"< 9",M,72
MS,SRAG,HOSPITAL,"< 9",M,2
MT,OUTRAS,DOMICILIO,"< 9",F,4
MT,OUTRAS,DOMICILIO,"< 9",M,10
MT,OUTRAS,HOSPITAL,"< 9",F,126
MT,OUTRAS,HOSPITAL,"< 9",M,122
MT,OUTRAS,IGNORADO,"< 9",F,92
MT,OUTRAS,IGNORADO,"< 9",M,127
MT,OUTRAS,OUTRO,"< 9",F,5
MT,OUTRAS,OUTRO,"< 9",M,13
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
MT,OUTRAS,VIA_PUBLICA,"< 9",F,2
MT,OUTRAS,VIA_PUBLICA,"< 9",M,3
MT,COVID,HOSPITAL,"< 9",F,1
MT,COVID,HOSPITAL,"< 9",M,3
MT,COVID,OUTRO,"< 9",M,1
MT,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
MT,COVID,VIA_PUBLICA,"< 9",F,1
MT,INDETERMINADA,DOMICILIO,"< 9",M,1
MT,INDETERMINADA,IGNORADO,"< 9",F,1
MT,INDETERMINADA,IGNORADO,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,17
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,9
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",F,12
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,21
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
MT,PNEUMONIA,DOMICILIO,"< 9",M,2
MT,PNEUMONIA,HOSPITAL,"< 9",F,12
MT,PNEUMONIA,HOSPITAL,"< 9",M,10
MT,PNEUMONIA,IGNORADO,"< 9",F,3
MT,PNEUMONIA,IGNORADO,"< 9",M,2
MT,SEPTICEMIA,HOSPITAL,"< 9",F,29
MT,SEPTICEMIA,HOSPITAL,"< 9",M,48
MT,SEPTICEMIA,IGNORADO,"< 9",F,18
MT,SEPTICEMIA,IGNORADO,"< 9",M,27
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
MT,SRAG,HOSPITAL,"< 9",M,1
MT,SRAG,IGNORADO,"< 9",M,1
PA,OUTRAS,DOMICILIO,"< 9",F,23
PA,OUTRAS,DOMICILIO,"< 9",M,40
PA,OUTRAS,HOSPITAL,"< 9",F,277
PA,OUTRAS,HOSPITAL,"< 9",I,4
PA,OUTRAS,HOSPITAL,"< 9",M,282
PA,OUTRAS,IGNORADO,"< 9",F,1
PA,OUTRAS,IGNORADO,"< 9",M,1
PA,OUTRAS,OUTRO,"< 9",F,12
PA,OUTRAS,OUTRO,"< 9",M,15
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,5
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,8
PA,OUTRAS,VIA_PUBLICA,"< 9",F,6
PA,OUTRAS,VIA_PUBLICA,"< 9",M,6
PA,COVID,DOMICILIO,"< 9",F,1
PA,COVID,HOSPITAL,"< 9",F,14
PA,COVID,HOSPITAL,"< 9",M,21
PA,COVID,OUTRO,"< 9",M,2
PA,INDETERMINADA,DOMICILIO,"< 9",M,1
PA,INDETERMINADA,HOSPITAL,"< 9",F,1
PA,INDETERMINADA,HOSPITAL,"< 9",M,1
PA,INDETERMINADA,OUTRO,"< 9",F,1
PA,INDETERMINADA,OUTRO,"< 9",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,4
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,60
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,3
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,100
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,2
PA,PNEUMONIA,DOMICILIO,"< 9",F,2
PA,PNEUMONIA,DOMICILIO,"< 9",M,3
PA,PNEUMONIA,HOSPITAL,"< 9",F,44
PA,PNEUMONIA,HOSPITAL,"< 9",M,59
PA,PNEUMONIA,OUTRO,"< 9",M,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PA,SEPTICEMIA,DOMICILIO,"< 9",M,1
PA,SEPTICEMIA,HOSPITAL,"< 9",F,90
PA,SEPTICEMIA,HOSPITAL,"< 9",M,131
PA,SEPTICEMIA,OUTRO,"< 9",F,1
PA,SEPTICEMIA,OUTRO,"< 9",M,2
PA,SEPTICEMIA,POSTO_SAUDE,"< 9",F,1
PA,SEPTICEMIA,VIA_PUBLICA,"< 9",M,2
PA,SRAG,HOSPITAL,"< 9",F,3
PA,SRAG,HOSPITAL,"< 9",M,7
PA,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PA,SRAG,VIA_PUBLICA,"< 9",M,1
PB,OUTRAS,DOMICILIO,"< 9",F,25
PB,OUTRAS,DOMICILIO,"< 9",M,31
PB,OUTRAS,HOSPITAL,"< 9",F,158
PB,OUTRAS,HOSPITAL,"< 9",I,6
PB,OUTRAS,HOSPITAL,"< 9",M,200
PB,OUTRAS,IGNORADO,"< 9",M,1
PB,OUTRAS,OUTRO,"< 9",F,3
PB,OUTRAS,OUTRO,"< 9",M,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,34
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",I,4
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,22
PB,OUTRAS,VIA_PUBLICA,"< 9",F,2
PB,OUTRAS,VIA_PUBLICA,"< 9",M,3
PB,COVID,DOMICILIO,"< 9",M,1
PB,COVID,HOSPITAL,"< 9",F,15
PB,COVID,HOSPITAL,"< 9",I,1
PB,COVID,HOSPITAL,"< 9",M,19
PB,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PB,INDETERMINADA,DOMICILIO,"< 9",M,1
PB,INDETERMINADA,HOSPITAL,"< 9",F,1
PB,INDETERMINADA,HOSPITAL,"< 9",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,24
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,35
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,5
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
PB,PNEUMONIA,DOMICILIO,"< 9",F,2
PB,PNEUMONIA,DOMICILIO,"< 9",M,5
PB,PNEUMONIA,HOSPITAL,"< 9",F,34
PB,PNEUMONIA,HOSPITAL,"< 9",M,37
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,4
PB,SEPTICEMIA,DOMICILIO,"< 9",F,2
PB,SEPTICEMIA,DOMICILIO,"< 9",M,2
PB,SEPTICEMIA,HOSPITAL,"< 9",F,81
PB,SEPTICEMIA,HOSPITAL,"< 9",M,106
PB,SEPTICEMIA,IGNORADO,"< 9",F,1
PB,SEPTICEMIA,OUTRO,"< 9",F,2
PB,SEPTICEMIA,OUTRO,"< 9",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,11
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,9
PB,SRAG,HOSPITAL,"< 9",F,4
PB,SRAG,HOSPITAL,"< 9",M,3
PE,OUTRAS,DOMICILIO,"< 9",F,35
PE,OUTRAS,DOMICILIO,"< 9",M,50
PE,OUTRAS,HOSPITAL,"< 9",F,775
PE,OUTRAS,HOSPITAL,"< 9",I,28
PE,OUTRAS,HOSPITAL,"< 9",M,939
PE,OUTRAS,IGNORADO,"< 9",F,4
PE,OUTRAS,IGNORADO,"< 9",M,3
PE,OUTRAS,OUTRO,"< 9",F,13
PE,OUTRAS,OUTRO,"< 9",M,14
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,10
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,14
PE,OUTRAS,VIA_PUBLICA,"< 9",F,10
PE,OUTRAS,VIA_PUBLICA,"< 9",M,14
PE,COVID,DOMICILIO,"< 9",M,1
PE,COVID,HOSPITAL,"< 9",F,23
PE,COVID,HOSPITAL,"< 9",I,1
PE,COVID,HOSPITAL,"< 9",M,23
PE,INDETERMINADA,DOMICILIO,"< 9",F,1
PE,INDETERMINADA,DOMICILIO,"< 9",M,3
PE,INDETERMINADA,HOSPITAL,"< 9",F,12
PE,INDETERMINADA,HOSPITAL,"< 9",I,3
PE,INDETERMINADA,HOSPITAL,"< 9",M,17
PE,INDETERMINADA,IGNORADO,"< 9",F,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,4
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,6
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,52
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,69
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PE,PNEUMONIA,DOMICILIO,"< 9",F,3
PE,PNEUMONIA,DOMICILIO,"< 9",M,3
PE,PNEUMONIA,HOSPITAL,"< 9",F,36
PE,PNEUMONIA,HOSPITAL,"< 9",M,53
PE,PNEUMONIA,OUTRO,"< 9",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PE,SEPTICEMIA,DOMICILIO,"< 9",M,2
PE,SEPTICEMIA,HOSPITAL,"< 9",F,161
PE,SEPTICEMIA,HOSPITAL,"< 9",M,238
PE,SEPTICEMIA,IGNORADO,"< 9",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PE,SEPTICEMIA,VIA_PUBLICA,"< 9",F,1
PE,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
PE,SRAG,DOMICILIO,"< 9",F,1
PE,SRAG,HOSPITAL,"< 9",F,16
PE,SRAG,HOSPITAL,"< 9",M,13
PI,OUTRAS,DOMICILIO,"< 9",F,11
PI,OUTRAS,DOMICILIO,"< 9",M,11
PI,OUTRAS,HOSPITAL,"< 9",F,43
PI,OUTRAS,HOSPITAL,"< 9",M,45
PI,OUTRAS,OUTRO,"< 9",F,2
PI,OUTRAS,OUTRO,"< 9",M,1
PI,OUTRAS,VIA_PUBLICA,"< 9",M,5
PI,COVID,OUTRO,"< 9",M,1
PI,INDETERMINADA,OUTRO,"< 9",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,4
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,13
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,20
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PI,PNEUMONIA,DOMICILIO,"< 9",M,1
PI,PNEUMONIA,HOSPITAL,"< 9",F,22
PI,PNEUMONIA,HOSPITAL,"< 9",M,15
PI,PNEUMONIA,OUTRO,"< 9",F,1
PI,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
PI,SEPTICEMIA,DOMICILIO,"< 9",M,1
PI,SEPTICEMIA,HOSPITAL,"< 9",F,19
PI,SEPTICEMIA,HOSPITAL,"< 9",M,43
PI,SRAG,HOSPITAL,"< 9",M,1
PI,SRAG,VIA_PUBLICA,"< 9",F,1
PR,OUTRAS,DOMICILIO,"< 9",F,21
PR,OUTRAS,DOMICILIO,"< 9",M,27
PR,OUTRAS,HOSPITAL,"< 9",F,307
PR,OUTRAS,HOSPITAL,"< 9",I,5
PR,OUTRAS,HOSPITAL,"< 9",M,448
PR,OUTRAS,IGNORADO,"< 9",M,1
PR,OUTRAS,OUTRO,"< 9",F,5
PR,OUTRAS,OUTRO,"< 9",M,10
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,5
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,12
PR,OUTRAS,VIA_PUBLICA,"< 9",F,1
PR,OUTRAS,VIA_PUBLICA,"< 9",M,1
PR,COVID,HOSPITAL,"< 9",F,13
PR,COVID,HOSPITAL,"< 9",M,14
PR,INDETERMINADA,DOMICILIO,"< 9",F,3
PR,INDETERMINADA,DOMICILIO,"< 9",M,1
PR,INDETERMINADA,HOSPITAL,"< 9",M,2
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,4
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,80
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,93
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,4
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PR,PNEUMONIA,HOSPITAL,"< 9",F,44
PR,PNEUMONIA,HOSPITAL,"< 9",M,33
PR,PNEUMONIA,OUTRO,"< 9",F,1
PR,PNEUMONIA,OUTRO,"< 9",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,SEPTICEMIA,DOMICILIO,"< 9",F,1
PR,SEPTICEMIA,DOMICILIO,"< 9",M,1
PR,SEPTICEMIA,HOSPITAL,"< 9",F,141
PR,SEPTICEMIA,HOSPITAL,"< 9",I,1
PR,SEPTICEMIA,HOSPITAL,"< 9",M,156
PR,SEPTICEMIA,OUTRO,"< 9",F,1
PR,SEPTICEMIA,OUTRO,"< 9",M,2
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,SRAG,HOSPITAL,"< 9",F,6
PR,SRAG,HOSPITAL,"< 9",M,3
PR,SRAG,OUTRO,"< 9",F,1
RJ,OUTRAS,DOMICILIO,"< 9",F,37
RJ,OUTRAS,DOMICILIO,"< 9",M,37
RJ,OUTRAS,HOSPITAL,"< 9",,1
RJ,OUTRAS,HOSPITAL,"< 9",F,1079
RJ,OUTRAS,HOSPITAL,"< 9",I,36
RJ,OUTRAS,HOSPITAL,"< 9",M,1219
RJ,OUTRAS,IGNORADO,"< 9",M,2
RJ,OUTRAS,OUTRO,"< 9",F,11
RJ,OUTRAS,OUTRO,"< 9",M,2
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,51
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,41
RJ,OUTRAS,VIA_PUBLICA,"< 9",F,4
RJ,OUTRAS,VIA_PUBLICA,"< 9",M,6
RJ,COVID,HOSPITAL,"< 9",F,33
RJ,COVID,HOSPITAL,"< 9",M,31
RJ,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RJ,INDETERMINADA,DOMICILIO,"< 9",M,3
RJ,INDETERMINADA,HOSPITAL,"< 9",F,7
RJ,INDETERMINADA,HOSPITAL,"< 9",M,2
RJ,INDETERMINADA,OUTRO,"< 9",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RJ,INDETERMINADA,VIA_PUBLICA,"< 9",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,6
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,70
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,2
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,95
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,5
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,7
RJ,PNEUMONIA,DOMICILIO,"< 9",M,1
RJ,PNEUMONIA,HOSPITAL,"< 9",F,82
RJ,PNEUMONIA,HOSPITAL,"< 9",M,115
RJ,PNEUMONIA,OUTRO,"< 9",F,2
RJ,PNEUMONIA,OUTRO,"< 9",M,2
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,7
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,11
RJ,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RJ,SEPTICEMIA,HOSPITAL,"< 9",F,428
RJ,SEPTICEMIA,HOSPITAL,"< 9",I,2
RJ,SEPTICEMIA,HOSPITAL,"< 9",M,527
RJ,SEPTICEMIA,IGNORADO,"< 9",F,1
RJ,SEPTICEMIA,OUTRO,"< 9",F,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,6
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,7
RJ,SRAG,HOSPITAL,"< 9",F,9
RJ,SRAG,HOSPITAL,"< 9",M,10
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,OUTRAS,DOMICILIO,"< 9",F,7
RN,OUTRAS,DOMICILIO,"< 9",M,3
RN,OUTRAS,HOSPITAL,"< 9",F,95
RN,OUTRAS,HOSPITAL,"< 9",I,1
RN,OUTRAS,HOSPITAL,"< 9",M,91
RN,OUTRAS,IGNORADO,"< 9",F,1
RN,OUTRAS,IGNORADO,"< 9",M,4
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,OUTRAS,VIA_PUBLICA,"< 9",F,2
RN,OUTRAS,VIA_PUBLICA,"< 9",M,1
RN,COVID,HOSPITAL,"< 9",F,7
RN,COVID,HOSPITAL,"< 9",M,5
RN,INDETERMINADA,HOSPITAL,"< 9",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,27
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,23
RN,PNEUMONIA,DOMICILIO,"< 9",M,1
RN,PNEUMONIA,HOSPITAL,"< 9",F,11
RN,PNEUMONIA,HOSPITAL,"< 9",M,11
RN,PNEUMONIA,IGNORADO,"< 9",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RN,SEPTICEMIA,DOMICILIO,"< 9",F,1
RN,SEPTICEMIA,DOMICILIO,"< 9",M,2
RN,SEPTICEMIA,HOSPITAL,"< 9",F,72
RN,SEPTICEMIA,HOSPITAL,"< 9",I,1
RN,SEPTICEMIA,HOSPITAL,"< 9",M,49
RN,SEPTICEMIA,IGNORADO,"< 9",F,1
RN,SEPTICEMIA,IGNORADO,"< 9",M,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,SRAG,HOSPITAL,"< 9",F,3
RN,SRAG,HOSPITAL,"< 9",M,3
RO,OUTRAS,DOMICILIO,"< 9",F,5
RO,OUTRAS,DOMICILIO,"< 9",M,7
RO,OUTRAS,HOSPITAL,"< 9",F,47
RO,OUTRAS,HOSPITAL,"< 9",M,60
RO,OUTRAS,OUTRO,"< 9",F,1
RO,OUTRAS,OUTRO,"< 9",I,2
RO,OUTRAS,OUTRO,"< 9",M,4
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RO,OUTRAS,VIA_PUBLICA,"< 9",F,1
RO,OUTRAS,VIA_PUBLICA,"< 9",M,1
RO,COVID,DOMICILIO,"< 9",F,1
RO,COVID,HOSPITAL,"< 9",F,6
RO,COVID,HOSPITAL,"< 9",M,4
RO,INDETERMINADA,HOSPITAL,"< 9",F,2
RO,INDETERMINADA,HOSPITAL,"< 9",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,6
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
RO,PNEUMONIA,HOSPITAL,"< 9",F,10
RO,PNEUMONIA,HOSPITAL,"< 9",M,13
RO,SEPTICEMIA,HOSPITAL,"< 9",F,50
RO,SEPTICEMIA,HOSPITAL,"< 9",M,79
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RO,SRAG,HOSPITAL,"< 9",F,2
RR,OUTRAS,DOMICILIO,"< 9",F,1
RR,OUTRAS,HOSPITAL,"< 9",F,43
RR,OUTRAS,HOSPITAL,"< 9",M,43
RR,OUTRAS,OUTRO,"< 9",M,1
RR,COVID,DOMICILIO,"< 9",F,1
RR,COVID,HOSPITAL,"< 9",F,5
RR,COVID,HOSPITAL,"< 9",M,3
RR,INDETERMINADA,DOMICILIO,"< 9",M,1
RR,INDETERMINADA,HOSPITAL,"< 9",F,1
RR,INDETERMINADA,HOSPITAL,"< 9",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,10
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,6
RR,PNEUMONIA,HOSPITAL,"< 9",F,7
RR,PNEUMONIA,HOSPITAL,"< 9",M,4
RR,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RR,SEPTICEMIA,HOSPITAL,"< 9",F,15
RR,SEPTICEMIA,HOSPITAL,"< 9",M,27
RR,SRAG,HOSPITAL,"< 9",F,1
RR,SRAG,HOSPITAL,"< 9",M,3
RS,OUTRAS,DOMICILIO,"< 9",F,25
RS,OUTRAS,DOMICILIO,"< 9",M,19
RS,OUTRAS,HOSPITAL,"< 9",F,426
RS,OUTRAS,HOSPITAL,"< 9",I,9
RS,OUTRAS,HOSPITAL,"< 9",M,464
RS,OUTRAS,IGNORADO,"< 9",F,13
RS,OUTRAS,IGNORADO,"< 9",I,3
RS,OUTRAS,IGNORADO,"< 9",M,17
RS,OUTRAS,OUTRO,"< 9",F,2
RS,OUTRAS,OUTRO,"< 9",M,4
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,12
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,11
RS,OUTRAS,VIA_PUBLICA,"< 9",F,1
RS,OUTRAS,VIA_PUBLICA,"< 9",M,1
RS,COVID,DOMICILIO,"< 9",F,1
RS,COVID,HOSPITAL,"< 9",F,8
RS,COVID,HOSPITAL,"< 9",M,8
RS,COVID,OUTRO,"< 9",F,1
RS,INDETERMINADA,DOMICILIO,"< 9",M,1
RS,INDETERMINADA,HOSPITAL,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,3
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,59
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,64
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,2
RS,PNEUMONIA,DOMICILIO,"< 9",F,1
RS,PNEUMONIA,DOMICILIO,"< 9",M,1
RS,PNEUMONIA,HOSPITAL,"< 9",F,30
RS,PNEUMONIA,HOSPITAL,"< 9",M,31
RS,PNEUMONIA,IGNORADO,"< 9",F,3
RS,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
RS,SEPTICEMIA,HOSPITAL,"< 9",F,168
RS,SEPTICEMIA,HOSPITAL,"< 9",M,181
RS,SEPTICEMIA,IGNORADO,"< 9",F,5
RS,SEPTICEMIA,IGNORADO,"< 9",M,13
RS,SEPTICEMIA,OUTRO,"< 9",F,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RS,SRAG,HOSPITAL,"< 9",F,2
RS,SRAG,HOSPITAL,"< 9",M,2
SC,OUTRAS,DOMICILIO,"< 9",F,11
SC,OUTRAS,DOMICILIO,"< 9",M,13
SC,OUTRAS,HOSPITAL,"< 9",F,249
SC,OUTRAS,HOSPITAL,"< 9",I,3
SC,OUTRAS,HOSPITAL,"< 9",M,294
SC,OUTRAS,OUTRO,"< 9",F,3
SC,OUTRAS,OUTRO,"< 9",M,3
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,4
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,7
SC,OUTRAS,VIA_PUBLICA,"< 9",F,1
SC,OUTRAS,VIA_PUBLICA,"< 9",M,2
SC,COVID,HOSPITAL,"< 9",F,4
SC,COVID,HOSPITAL,"< 9",M,3
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,57
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,2
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,87
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
SC,PNEUMONIA,DOMICILIO,"< 9",F,1
SC,PNEUMONIA,DOMICILIO,"< 9",M,1
